geneSymbol,moduleColor
DAPK1,black
DAXX,black
DCAF4L2,black
DCBLD2,black
DCC,black
DCHS1,black
DCLRE1A,black
DCTD,black
DDOST,black
DDX25,black
DDX31,black
DDX50,black
DDX51,black
DDX60,black
DEAF1,black
DEC1,black
DENND3,black
DENND4A,black
DENND5B,black
DERL1,black
DET1,black
DGCR5,black
DGKD,black
DGKQ,black
DHCR24,black
DHDDS,black
DHRS1,black
DHX16,black
DHX37,black
DHX58,black
DIAPH1,black
DIP2A,black
DIP2B,black
DIP2C,black
DISP2,black
DKK2,black
DLG2,black
DLGAP2,black
DLK1,black
DMTF1,black
DNA2,black
DNAH17,black
DNAJC15,black
DNAJC27,black
DNAJC5,black
DNAJC6,black
DNAL1,black
DNAL4,black
DNASE1L2,black
DNER,black
DNM3,black
DNMT1,black
DOCK1,black
DOCK9,black
DOPEY2,black
DPAGT1,black
DPH1,black
DPP3,black
DPP4,black
DPP6,black
DPY30,black
DPYSL2,black
DSCAM,black
DTWD2,black
DUOX1,black
DUPD1,black
DUSP26,black
DVL3,black
DYM,black
DYNC1H1,black
DYNC1I1,black
DYNLT1,black
DYRK1A,black
DYSF,black
EARS2,black
EBF2,black
ECHDC1,black
ECHDC3,black
ECHS1,black
EEA1,black
EEF1DP3,black
EEFSEC,black
EFEMP2,black
EFHD1,black
EFNA3,black
EFNB2,black
EGFLAM,black
EGLN3,black
EHD1,black
EHD4,black
EHHADH,black
EHMT2,black
EID2,black
EIF1AD,black
EIF2AK1,black
EIF2B2,black
EIF2B5,black
EIF2C2,black
EIF2S1,black
EIF3E,black
EIF3H,black
EIF3J,black
EIF4G1,black
EIF4H,black
ELFN2,black
ELK3,black
ELK4,black
ELL3,black
EME2,black
EMILIN1,black
EML3,black
EML6,black
ENTPD3,black
EP400,black
EPHA8,black
EPHB3,black
EPS8L2,black
ERC1,black
ERI1,black
ERLIN2,black
ERP29,black
ESAM,black
ESPNL,black
ETV1,black
EVC2,black
EVL,black
EXOC2,black
EXOC6,black
EXOC6B,black
EXT1,black
EXTL3,black
EYA4,black
EZR,black
F2RL3,black
F3,black
FADS6,black
FAF2,black
FAM107B,black
FAM108C1,black
FAM110B,black
FAM110C,black
FAM125B,black
FAM126A,black
FAM129C,black
FAM131C,black
FAM132A,black
FAM133B,black
FAM136A,black
FAM13C,black
FAM188A,black
FAM196B,black
FAM198A,black
FAM19A3,black
FAM19A5,black
FAM38B,black
FAM46B,black
FAM53B,black
FAM65C,black
FAM71C,black
FAM82A2,black
FAM83A,black
FAM96A,black
FANCI,black
FARP1,black
FARP2,black
FASN,black
FASTKD5,black
FAT1,black
FAT2,black
FBF1,black
FBRSL1,black
FBXL2,black
FBXO15,black
FBXO21,black
FBXO28,black
FBXO30,black
FBXO31,black
FBXO5,black
FBXW8,black
FCHO1,black
FCHO2,black
FCHSD2,black
FER,black
FEZ1,black
FFAR3,black
FGF14,black
FGFR1,black
FGGY,black
FHDC1,black
FHIT,black
FICD,black
FILIP1,black
FITM1,black
FLCN,black
FLJ32810,black
FLJ43860,black
FLJ45340,black
FLJ90757,black
FLNB,black
FLOT1,black
FMN1,black
FNBP1,black
FNBP4,black
FOLH1,black
FOLR4,black
FOSL2,black
FOXK2,black
FOXM1,black
FOXN3,black
FOXO1,black
FOXO3,black
FOXP1,black
FOXRED2,black
FRK,black
FST,black
FSTL1,black
FSTL4,black
FUK,black
FURIN,black
FUT8,black
FXYD6,black
FYB,black
FYN,black
FZD6,black
GABARAPL1,black
GABBR1,black
GABRA5,black
GABRA6,black
GABRD,black
GAK,black
GALK2,black
GALNS,black
GALNT2,black
GALNT3,black
GALNT5,black
GALNT9,black
GALNTL2,black
GALR3,black
GARS,black
GAS7,black
GATAD2A,black
GCK,black
GCLC,black
GCNT2,black
GDF10,black
GDPD5,black
GEMIN4,black
GEMIN5,black
GFRA1,black
GFRA2,black
GGA2,black
GGT7,black
GHR,black
GIGYF2,black
GIMAP1,black
GIT2,black
GJA3,black
GLI3,black
GLIPR1L1,black
GLIPR1L2,black
GLIS1,black
GLRA1,black
GLRX,black
GLS2,black
GLT1D1,black
GLYCTK,black
GMIP,black
GNA12,black
GNB2L1,black
GNG12,black
GNG7,black
GNL1,black
GNMT,black
GNRHR2,black
GOLPH3L,black
GOLSYN,black
GOPC,black
GORASP1,black
GOT1,black
GPC5,black
GPNMB,black
GPR1,black
GPR12,black
GPR123,black
GPR124,black
GPR133,black
GPR137,black
GPR139,black
GPR148,black
GPR15,black
GPR172A,black
GPR177,black
GPR182,black
GPR20,black
GPR3,black
GPR35,black
GPR52,black
GPR98,black
GPRC5C,black
GRAMD1B,black
GRB10,black
GRB2,black
GREM1,black
GRIK2,black
GRIK4,black
GRIN2C,black
GRM1,black
GRM4,black
GSC,black
GSN,black
GSS,black
GTDC1,black
GTF2A1,black
GTF2F2,black
GTSE1,black
GZMB,black
H2AFJ,black
HAS3,black
HBM,black
HCCA2,black
HCG11,black
HCP5,black
HCRTR2,black
HDAC5,black
HDGF2,black
HDGFRP3,black
HEATR2,black
HECW2,black
HELQ,black
HEPHL1,black
HERC4,black
HES7,black
HEY2,black
HGFAC,black
HHLA2,black
HIC1,black
HIGD1A,black
HINT1,black
HIP1,black
HIST1H1A,black
HIST1H2AA,black
HIST1H2BB,black
HIST1H2BK,black
HIST1H3B,black
HIVEP1,black
HIVEP3,black
HKR1,black
HLA-DPA1,black
HLF,black
HMG20A,black
HMHB1,black
HNF1B,black
HNRNPAB,black
HNRNPM,black
HOOK2,black
HOPX,black
HOXA7,black
HOXB8,black
HPCAL1,black
HPR,black
HR,black
HRC,black
HRH1,black
HRK,black
HRNBP3,black
HS3ST1,black
HS3ST2,black
HS3ST3B1,black
HS3ST5,black
HSD11B1L,black
HSP90AB1,black
HSPG2,black
HTATIP2,black
HTN3,black
HTR1A,black
HTRA4,black
IDO2,black
IFNG,black
IFT140,black
IGF1R,black
IGF2AS,black
IGF2BP3,black
IGFBP2,black
IGHMBP2,black
IHH,black
IKBIP,black
IL16,black
IL17RD,black
IL1R2,black
IL1RAP,black
IMPG2,black
INADL,black
INPP5A,black
INS,black
INS-IGF2,black
INSL4,black
INSL5,black
INTS1,black
INTS3,black
IPO4,black
IPO7,black
IPP,black
IPPK,black
IQCE,black
IQCK,black
IRF2,black
IRF6,black
IRGQ,black
ITGA2,black
ITGA7,black
ITGAM,black
ITGAX,black
ITGB4,black
ITIH4,black
ITIH5,black
ITK,black
ITM2B,black
ITPKA,black
ITSN1,black
JAK1,black
JAKMIP1,black
JAKMIP2,black
JAM3,black
JARID2,black
JAZF1,black
JMJD1C,black
JRK,black
KCNA1,black
KCNH2,black
KCNH7,black
KCNIP2,black
KCNJ14,black
KCNJ15,black
KCNK13,black
KCNK9,black
KCNMB2,black
KCNQ1,black
KCNQ3,black
KCNT1,black
KCNT2,black
KCTD8,black
KDM1B,black
KDM4B,black
KIAA0101,black
KIAA0247,black
KIAA0284,black
KIAA0513,black
KIAA0562,black
KIAA0664,black
KIAA0802,black
KIAA0895,black
KIAA0922,black
KIAA1009,black
KIAA1026,black
KIAA1211,black
KIAA1244,black
KIAA1267,black
KIAA1530,black
KIAA1614,black
KIAA1683,black
KIAA1688,black
KIAA1751,black
KIAA1875,black
KIAA1919,black
KIF15,black
KIF1B,black
KIF25,black
KIF26B,black
KIF2A,black
KIF5C,black
KLC1,black
KLF12,black
KLF16,black
KLF9,black
KLHDC7A,black
KLHDC8A,black
KLHL11,black
KLHL22,black
KLHL29,black
KLHL6,black
KLK15,black
KLRB1,black
KNDC1,black
KRBA1,black
KRT222,black
KRT3,black
KRT31,black
KRT4,black
KRT78,black
KRTAP11-1,black
L3MBTL3,black
LAMA1,black
LAMC2,black
LANCL2,black
LAPTM4A,black
LARGE,black
LARP4,black
LARS,black
LASS6,black
LATS2,black
LBP,black
LCORL,black
LDLRAP1,black
LDOC1L,black
LENG8,black
LEPREL2,black
LETM2,black
LGSN,black
LHX3,black
LIFR,black
LIN28,black
LIN28B,black
LIPA,black
LIPF,black
LMAN1L,black
LMAN2L,black
LMCD1,black
LMNB2,black
LMX1B,black
LOC100128023,black
LOC100128071,black
LOC100128977,black
LOC100129354,black
LOC100130987,black
LOC100133308,black
LOC100133545,black
LOC100270746,black
LOC100289341,black
LOC115110,black
LOC143666,black
LOC144776,black
LOC145845,black
LOC148824,black
LOC150197,black
LOC219347,black
LOC283050,black
LOC284688,black
LOC285501,black
LOC285830,black
LOC286002,black
LOC338799,black
LOC344967,black
LOC387647,black
LOC387763,black
LOC389458,black
LOC390858,black
LOC391322,black
LOC404266,black
LOC407835,black
LOC441666,black
LOC619207,black
LOC641298,black
LOC645323,black
LOC653113,black
LOC729338,black
LOC91316,black
LOC91948,black
LOR,black
LOXL1,black
LPAR5,black
LPCAT1,black
LPCAT2,black
LPCAT3,black
LPP,black
LRDD,black
LRFN2,black
LRP1,black
LRP2,black
LRP5,black
LRRC1,black
LRRC14,black
LRRC16B,black
LRRC2,black
LRRC20,black
LRRC26,black
LRRC41,black
LRRC8C,black
LRRN4,black
LRRTM2,black
LSG1,black
LSM10,black
LUZP2,black
LY6G6F,black
LYPD6,black
LYSMD2,black
MACF1,black
MACROD1,black
MACROD2,black
MAD1L1,black
MAFF,black
MAGEL2,black
MAGI1,black
MAGOH,black
MAML3,black
MAP2K4,black
MAP3K5,black
MAP4K2,black
MAP4K4,black
MAP7,black
MAPK8IP3,black
MAPKBP1,black
MARCH1,black
MAST3,black
MATN3,black
MATR3,black
MBL2,black
MBOAT1,black
MBOAT2,black
MBP,black
MBTD1,black
MBTPS1,black
MCC,black
MCF2L,black
MCF2L2,black
MCFD2,black
MCM2,black
MCPH1,black
MDGA2,black
MEA1,black
MECOM,black
MED30,black
MEGF11,black
MEGF6,black
MERTK,black
MESDC1,black
METTL10,black
METTL13,black
METTL4,black
METTL7A,black
MEX3C,black
MFAP5,black
MFI2,black
MGAT1,black
MGAT4A,black
MGC23284,black
MGC70857,black
MGMT,black
MGRN1,black
MGST2,black
MICAL2,black
MICALL2,black
MIR129-1,black
MIR192,black
MIR24-1,black
MIR25,black
MIR320B1,black
MIR331,black
MIR373,black
MIR377,black
MIR518A2,black
MIR548G,black
MIR548N,black
MIR589,black
MIR761,black
MIR922,black
MKI67,black
MKL1,black
MKNK2,black
MLF2,black
MLL,black
MLL2,black
MLL3,black
MLLT6,black
MLXIP,black
MMP1,black
MN1,black
MNX1,black
MON1B,black
MORN1,black
MORN4,black
MPHOSPH6,black
MPP3,black
MPP7,black
MPPE1,black
MPPED2,black
MPST,black
MRC2,black
MRE11A,black
MRFAP1,black
MRGPRF,black
MRPL10,black
MRPL17,black
MRPL21,black
MRPL23,black
MRPL24,black
MRPL32,black
MRPL54,black
MRPS18B,black
MRPS27,black
MSH5,black
MSRA,black
MTA1,black
MTHFD1L,black
MTO1,black
MTUS1,black
MTUS2,black
MTX1,black
MUC17,black
MUC4,black
MVP,black
MXD4,black
MYADM,black
MYCBP,black
MYEOV2,black
MYL6B,black
MYLK4,black
MYO18A,black
MYO5C,black
MYO7B,black
MYOC,black
MYOM2,black
MYPOP,black
MYT1L,black
N4BP2L1,black
NADSYN1,black
NALCN,black
NARFL,black
NARS,black
NAT1,black
NAT15,black
NAV2,black
NBEAL1,black
NBEAL2,black
NCEH1,black
NCF2,black
NCK2,black
NCKAP1,black
NCKAP5,black
NCLN,black
NCOR2,black
NCRNA00028,black
NCRNA00029,black
NCRNA00167,black
NCRNA00171,black
NDFIP2,black
NDRG4,black
NDUFA13,black
NDUFA5,black
NDUFA7,black
NDUFA9,black
NEAT1,black
NEBL,black
NEDD9,black
NEK3,black
NETO1,black
NEU1,black
NEURL,black
NEXN,black
NF1,black
NFASC,black
NFATC1,black
NFIA,black
NFKBIB,black
NFRKB,black
NFU1,black
NHP2L1,black
NHSL1,black
NINJ2,black
NIPAL3,black
NIPBL,black
NKAIN1,black
NKAIN4,black
NKTR,black
NKX2-4,black
NLGN1,black
NLRC3,black
NLRP1,black
NLRP11,black
NLRP14,black
NLRP7,black
NME2,black
NMUR1,black
NOG,black
NOP14,black
NOTCH4,black
NOTUM,black
NPB,black
NPLOC4,black
NPR1,black
NPTX2,black
NPY,black
NR0B2,black
NR1D2,black
NR3C1,black
NR5A2,black
NRD1,black
NRP2,black
NRXN2,black
NRXN3,black
NSD1,black
NSMCE2,black
NSUN2,black
NT5C,black
NT5DC2,black
NTF3,black
NTM,black
NTN4,black
NUDT12,black
NUDT2,black
NUDT6,black
NXN,black
OAZ2,black
OCA2,black
OLA1,black
OLFML2B,black
OPCML,black
OPN5,black
OPRK1,black
OPRM1,black
OR10K2,black
OR12D3,black
OR1L6,black
OR1S2,black
OR2G6,black
OR2H2,black
OR52A1,black
OR52D1,black
ORAI2,black
ORC5L,black
OSBP2,black
OSBPL10,black
OSBPL11,black
OSBPL5,black
OSTC,black
OTUD6B,black
OVCH2,black
OXCT1,black
OXR1,black
P2RY6,black
P4HA2,black
PABPC4L,black
PACRG,black
PACS2,black
PACSIN2,black
PAK6,black
PALLD,black
PANK4,black
PARD6A,black
PARK2,black
PARL,black
PARVA,black
PARVB,black
PAX9,black
PAXIP1,black
PBLD,black
PC,black
PCBP3,black
PCCA,black
PCDH10,black
PCDHB11,black
PCDHB18,black
PCDHB5,black
PCGF3,black
PCNXL2,black
PCNXL3,black
PCSK1,black
PCSK7,black
PDE2A,black
PDE6B,black
PDE7A,black
PDE8A,black
PDGFD,black
PDIA5,black
PDPK1,black
PDPN,black
PDX1,black
PDZD2,black
PDZK1,black
PDZRN4,black
PELP1,black
PER2,black
PER3,black
PEX14,black
PFDN5,black
PFKL,black
PFKP,black
PFN4,black
PHACTR1,black
PHACTR2,black
PHC2,black
PHF17,black
PHF2,black
PHF3,black
PHTF1,black
PHYHIP,black
PIGG,black
PIK3CA,black
PIK3R3,black
PIK3R6,black
PILRA,black
PIP4K2A,black
PIP5K1C,black
PITPNM1,black
PITPNM2,black
PKD1,black
PKD1L2,black
PKN3,black
PLA2G2D,black
PLB1,black
PLCE1,black
PLCH2,black
PLCL1,black
PLD2,black
PLDN,black
PLEKHG1,black
PLEKHM2,black
PLEKHO1,black
PLIN5,black
PLK2,black
PLUNC,black
PLXDC2,black
PLXNA4,black
PLXNB2,black
PML,black
PMS2L3,black
PNKD,black
PNLDC1,black
PNPLA8,black
POGZ,black
POLA2,black
POLB,black
POLR2F,black
POLS,black
POU5F1,black
POU6F2,black
PPA2,black
PPAPDC3,black
PPFIA4,black
PPIE,black
PPIF,black
PPL,black
PPM1A,black
PPM1K,black
PPP1R11,black
PPP1R12A,black
PPP1R12B,black
PPP2R2A,black
PPP2R2D,black
PPP2R5E,black
PPP4C,black
PQLC2,black
PRAGMIN,black
PRCD,black
PRCP,black
PRDM10,black
PRDM16,black
PRDM6,black
PREPL,black
PRG4,black
PRICKLE1,black
PRKAG2,black
PRKAR1B,black
PRKCA,black
PRKCH,black
PRKCZ,black
PRKD3,black
PRKG1,black
PRM1,black
PRMT3,black
PRMT8,black
PROK1,black
PROSAPIP1,black
PRPF19,black
PRPF4,black
PRPF8,black
PRPS1L1,black
PRR19,black
PRR24,black
PRRC1,black
PSAP,black
PSAPL1,black
PSD3,black
PSEN1,black
PSMA3,black
PSMB8,black
PSMC2,black
PSMC5,black
PSMD5,black
PSME2,black
PSPH,black
PSTPIP1,black
PTCD1,black
PTCH1,black
PTDSS2,black
PTER,black
PTGDR,black
PTGES3,black
PTGFRN,black
PTGIS,black
PTK2B,black
PTPN14,black
PTPN23,black
PTPN3,black
PTPN4,black
PTPRD,black
PTPRN2,black
PTPRU,black
PTPRZ1,black
PUM1,black
PUS1,black
PUS7L,black
PVT1,black
PWWP2A,black
PXDN,black
PXN,black
PYCRL,black
PYGB,black
PYGL,black
QSOX1,black
R3HDM1,black
RAB11FIP3,black
RAB40B,black
RABEP1,black
RABGGTA,black
RAD21,black
RAD50,black
RAD51L3,black
RAD52,black
RAD54B,black
RAF1,black
RAG1AP1,black
RAGE,black
RAI14,black
RALGDS,black
RALGPS1,black
RALYL,black
RANBP17,black
RAP1GAP2,black
RASA1,black
RASGEF1C,black
RASGRF1,black
RASGRP2,black
RASSF4,black
RBBP5,black
RBM16,black
RBM43,black
RBPMS,black
RCAN3,black
RECK,black
RECQL5,black
REEP5,black
REG4,black
RELL1,black
REP15,black
REPIN1,black
RERE,black
RFC4,black
RFESD,black
RGS10,black
RGS4,black
RHBDD1,black
RHOA,black
RHOT2,black
RICTOR,black
RIMBP2,black
RIMS1,black
RIN1,black
RIN3,black
RING1,black
RIPPLY2,black
RMND1,black
RNF144A,black
RNF19B,black
RNF216,black
RNF217,black
RNF34,black
RNF6,black
RNLS,black
ROBO3,black
ROR1,black
ROR2,black
RORA,black
RPH3A,black
RPH3AL,black
RPIA,black
RPL29,black
RPL31,black
RPL36,black
RPL3L,black
RPL7L1,black
RPP38,black
RPRD2,black
RPRM,black
RPS24,black
RPS27L,black
RPS6KA2,black
RPS6KA4,black
RPS9,black
RPTOR,black
RRAS2,black
RRP12,black
RSBN1,black
RSF1,black
RSPO1,black
RTDR1,black
RTF1,black
RTN1,black
RUNX1T1,black
RUNX3,black
RYR1,black
RYR3,black
S100A5,black
SAC3D1,black
SACM1L,black
SAE1,black
SALL3,black
SAMD1,black
SAMD11,black
SAMD14,black
SAPS2,black
SART1,black
SBSN,black
SCAND3,black
SCARA3,black
SCARA5,black
SCD,black
SCFD2,black
SCN1B,black
SCNN1G,black
SCOC,black
SCRIB,black
SCUBE2,black
SDCCAG8,black
SDF4,black
SDK1,black
SEC1,black
SEC31A,black
SELO,black
SEMA3E,black
SEMA4C,black
SEMA5B,black
SEMA6A,black
SEPHS1,black
SERINC4,black
SERP1,black
SERPINA4,black
SERTAD1,black
SETD7,black
SFRP1,black
SFRS18,black
SFRS2B,black
SFRS5,black
SFXN4,black
SGK1,black
SGK196,black
SH2B3,black
SH2D2A,black
SH2D4A,black
SH3BGR,black
SH3BP5,black
SH3PXD2A,black
SH3PXD2B,black
SHANK2,black
SHANK3,black
SHISA4,black
SHISA6,black
SHMT1,black
SHROOM3,black
SIM1,black
SIPA1L1,black
SIRT2,black
SIRT5,black
SKI,black
SKIL,black
SKIV2L,black
SLAIN2,black
SLC12A5,black
SLC12A7,black
SLC13A5,black
SLC16A5,black
SLC17A5,black
SLC19A1,black
SLC19A2,black
SLC1A2,black
SLC20A2,black
SLC22A11,black
SLC22A15,black
SLC22A16,black
SLC22A18AS,black
SLC22A25,black
SLC22A9,black
SLC24A2,black
SLC25A13,black
SLC25A2,black
SLC25A22,black
SLC25A27,black
SLC25A31,black
SLC26A1,black
SLC27A6,black
SLC28A3,black
SLC2A7,black
SLC33A1,black
SLC35B3,black
SLC35E3,black
SLC37A1,black
SLC37A3,black
SLC38A10,black
SLC38A2,black
SLC43A2,black
SLC44A4,black
SLC6A3,black
SLC7A1,black
SLC7A4,black
SLC8A1,black
SLC9A11,black
SLC9A4,black
SLCO1A2,black
SLITRK1,black
SLITRK6,black
SMAD4,black
SMAD7,black
SMARCD1,black
SMEK1,black
SMG6,black
SMOC1,black
SMOC2,black
SMPD4,black
SMURF1,black
SMYD3,black
SNAP25,black
SNAP29,black
SND1,black
SNIP1,black
SNN,black
SNORD116-17,black
SNORD2,black
SNORD45C,black
SNRPN,black
SNX13,black
SNX19,black
SNX2,black
SNX21,black
SNX25,black
SNX26,black
SNX29,black
SNX4,black
SNX8,black
SOLH,black
SON,black
SORBS1,black
SORCS3,black
SOX12,black
SOX2OT,black
SOX5,black
SPACA1,black
SPATA16,black
SPATA2,black
SPATA2L,black
SPATA8,black
SPG20,black
SPG21,black
SPG7,black
SPHK1,black
SPINK1,black
SPINK8,black
SPIRE2,black
SPOCK2,black
SPPL2B,black
SPPL3,black
SPRR1A,black
SPTB,black
SPTBN2,black
SPTBN5,black
SQRDL,black
SQSTM1,black
SRGAP2,black
SRRM1,black
SRRM2,black
SRRT,black
SSBP2,black
SSH1,black
SSTR1,black
SSTR4,black
ST14,black
ST5,black
ST6GALNAC3,black
ST8SIA4,black
ST8SIA5,black
STAB1,black
STAC,black
STEAP2,black
STK10,black
STK11,black
STK32A,black
STK33,black
STX8,black
SUCLG1,black
SUSD3,black
SUV420H2,black
SVEP1,black
SYF2,black
SYN2,black
SYN3,black
SYNCRIP,black
SYNGR2,black
SYT1,black
SYT2,black
SYT6,black
TACC2,black
TACO1,black
TAF11,black
