geneSymbol,moduleColor
WDR27,darkorange2
WDR37,darkorange2
WDR60,darkorange2
WDR65,darkorange2
WDR66,darkorange2
WDR8,darkorange2
WDR81,darkorange2
WDR88,darkorange2
WHSC1,darkorange2
WIPI2,darkorange2
WISP1,darkorange2
WNT11,darkorange2
WNT2,darkorange2
WNT2B,darkorange2
WNT3A,darkorange2
WNT5A,darkorange2
WNT5B,darkorange2
WTIP,darkorange2
XPNPEP3,darkorange2
XPO4,darkorange2
XRCC5,darkorange2
XRN2,darkorange2
XYLB,darkorange2
XYLT1,darkorange2
YIF1B,darkorange2
YPEL5,darkorange2
YSK4,darkorange2
ZAN,darkorange2
ZAP70,darkorange2
ZBTB12,darkorange2
ZBTB20,darkorange2
ZBTB46,darkorange2
ZBTB7A,darkorange2
ZC3H15,darkorange2
ZCCHC14,darkorange2
ZDHHC14,darkorange2
ZDHHC18,darkorange2
ZFAND1,darkorange2
ZFAND3,darkorange2
ZFAT,darkorange2
ZFP64,darkorange2
ZFYVE27,darkorange2
ZKSCAN3,darkorange2
ZKSCAN5,darkorange2
ZNF148,darkorange2
ZNF17,darkorange2
ZNF18,darkorange2
ZNF225,darkorange2
ZNF226,darkorange2
ZNF229,darkorange2
ZNF230,darkorange2
ZNF250,darkorange2
ZNF26,darkorange2
ZNF264,darkorange2
ZNF3,darkorange2
ZNF311,darkorange2
ZNF354B,darkorange2
ZNF354C,darkorange2
ZNF37A,darkorange2
ZNF396,darkorange2
ZNF410,darkorange2
ZNF423,darkorange2
ZNF443,darkorange2
ZNF451,darkorange2
ZNF469,darkorange2
ZNF470,darkorange2
ZNF518A,darkorange2
ZNF536,darkorange2
ZNF543,darkorange2
ZNF562,darkorange2
ZNF570,darkorange2
ZNF581,darkorange2
ZNF584,darkorange2
ZNF606,darkorange2
ZNF623,darkorange2
ZNF689,darkorange2
ZNF691,darkorange2
ZNF7,darkorange2
ZNF707,darkorange2
ZNF709,darkorange2
ZNF71,darkorange2
ZNF727,darkorange2
ZNF777,darkorange2
ZNF785,darkorange2
ZNF80,darkorange2
ZNF828,darkorange2
ZNF831,darkorange2
ZNF853,darkorange2
ZNF879,darkorange2
ZNRD1,darkorange2
ZPBP,darkorange2
ZSCAN10,darkorange2
ZSWIM4,darkorange2
ZXDC,darkorange2
A2BP1,darkred
ABCB8,darkred
ABHD5,darkred
ABR,darkred
ABTB2,darkred
ACAT1,darkred
ACOT4,darkred
ACOXL,darkred
ACSL1,darkred
ACSS3,darkred
ACYP1,darkred
ADAM10,darkred
ADAMTSL1,darkred
ADARB2,darkred
ADD2,darkred
ADRBK2,darkred
AFM,darkred
AGA,darkred
AGAP1,darkred
AGFG1,darkred
ALDH9A1,darkred
ALK,darkred
AMD1,darkred
AMPD3,darkred
AMZ2,darkred
ANAPC11,darkred
ANAPC13,darkred
ANKRD11,darkred
ANKRD12,darkred
ANKS1A,darkred
ANO6,darkred
ANXA1,darkred
ANXA7,darkred
AOAH,darkred
APEX1,darkred
APOB,darkred
APPL1,darkred
ARFGAP2,darkred
ARHGAP12,darkred
ARHGAP24,darkred
ARL15,darkred
ARL4A,darkred
ARNT,darkred
ARPC5,darkred
ARSB,darkred
ASAH1,darkred
ASB13,darkred
ASB15,darkred
ASCC1,darkred
ATF2,darkred
ATG10,darkred
ATOH7,darkred
ATP11A,darkred
ATP12A,darkred
ATP1A1,darkred
ATP1B3,darkred
ATP2B4,darkred
ATP5G3,darkred
ATP5I,darkred
ATP9B,darkred
ATPBD4,darkred
B3GNT8,darkred
B3GNT9,darkred
BAD,darkred
BAI3,darkred
BAT2,darkred
BAT3,darkred
BCAS3,darkred
BCAT1,darkred
BCL11B,darkred
BDNF,darkred
BIK,darkred
BIRC5,darkred
BIRC6,darkred
BLOC1S1,darkred
BMP2K,darkred
BMP8B,darkred
BRAF,darkred
BRD2,darkred
C10ORF131,darkred
C10ORF25,darkred
C10ORF28,darkred
C10ORF4,darkred
C10ORF41,darkred
C11ORF30,darkred
C11ORF63,darkred
C11ORF67,darkred
C11ORF75,darkred
C12ORF57,darkred
C12ORF75,darkred
C15ORF37,darkred
C15ORF42,darkred
C16ORF62,darkred
C17ORF42,darkred
C17ORF95,darkred
C17ORF96,darkred
C19ORF50,darkred
C1GALT1,darkred
C1ORF83,darkred
C1QTNF3,darkred
C20ORF114,darkred
C20ORF56,darkred
C21ORF45,darkred
C22ORF23,darkred
C2ORF55,darkred
C2ORF63,darkred
C2ORF77,darkred
C3ORF14,darkred
C3ORF23,darkred
C3ORF33,darkred
C3ORF59,darkred
C3ORF79,darkred
C4ORF7,darkred
C5ORF38,darkred
C6ORF138,darkred
C6ORF155,darkred
C6ORF165,darkred
C6ORF170,darkred
C6ORF195,darkred
C6ORF222,darkred
C6ORF47,darkred
C7ORF10,darkred
C7ORF20,darkred
C7ORF26,darkred
C7ORF38,darkred
C7ORF41,darkred
C7ORF49,darkred
C7ORF50,darkred
C7ORF52,darkred
C7ORF57,darkred
C7ORF60,darkred
C7ORF68,darkred
C8ORF41,darkred
C8ORF85,darkred
C9ORF3,darkred
C9ORF98,darkred
CACNB2,darkred
CADPS2,darkred
CAMK2B,darkred
CAMTA1,darkred
CAND1,darkred
CAND2,darkred
CAPRIN2,darkred
CASR,darkred
CASZ1,darkred
CBR1,darkred
CCDC108,darkred
CCDC132,darkred
CCDC138,darkred
CCDC34,darkred
CCDC53,darkred
CCDC66,darkred
CCDC88C,darkred
CCDC94,darkred
CCND2,darkred
CCR1,darkred
CD101,darkred
CD44,darkred
CD46,darkred
CD55,darkred
CD74,darkred
CDC14B,darkred
CDH4,darkred
CDK2AP1,darkred
CDK5R1,darkred
CDKL2,darkred
CDKN1B,darkred
CDV3,darkred
CENPP,darkred
CFL1,darkred
CFLAR,darkred
CHEK2,darkred
CHFR,darkred
CHID1,darkred
CHMP7,darkred
CHST6,darkred
CHURC1,darkred
CKAP5,darkred
CLASP1,darkred
CLEC2D,darkred
CLIC4,darkred
CLK4,darkred
CLN5,darkred
CLSPN,darkred
CLUL1,darkred
CMBL,darkred
CMTM3,darkred
CMTM7,darkred
CNO,darkred
CNP,darkred
CNPY1,darkred
COL11A2,darkred
COL17A1,darkred
COL18A1,darkred
COL23A1,darkred
COL4A1,darkred
COL5A2,darkred
COL9A3,darkred
COQ10A,darkred
CORO1A,darkred
COX5B,darkred
CPEB2,darkred
CPEB3,darkred
CPXM2,darkred
CR1,darkred
CREB3L2,darkred
CRHBP,darkred
CRLF1,darkred
CRMP1,darkred
CRYM,darkred
CSMD3,darkred
CTBP1,darkred
CTNNA2,darkred
CTNND2,darkred
CTSA,darkred
CTSF,darkred
CTSZ,darkred
CUTA,darkred
CUX2,darkred
CWF19L2,darkred
CXXC5,darkred
CYP7B1,darkred
CYTSB,darkred
DAPK2,darkred
DBN1,darkred
DCAF8,darkred
DCP1B,darkred
DCTN4,darkred
DDR2,darkred
DDRGK1,darkred
DDX60L,darkred
DEDD2,darkred
DENND3,darkred
DGUOK,darkred
DHPS,darkred
DHX16,darkred
DIABLO,darkred
DIP2C,darkred
DKKL1,darkred
DLGAP2,darkred
DLGAP3,darkred
DNAH11,darkred
DNAH12,darkred
DNAH2,darkred
DNAJC14,darkred
DNM3,darkred
DOC2B,darkred
DOCK2,darkred
DOK7,darkred
DPP10,darkred
DR1,darkred
DST,darkred
DTX4,darkred
DVL1,darkred
DYNC1I1,darkred
DYNC1LI2,darkred
DYRK1A,darkred
DYRK3,darkred
E4F1,darkred
EDIL3,darkred
EFCAB4A,darkred
EFNA2,darkred
EFNB2,darkred
EGR2,darkred
EHBP1,darkred
EHMT2,darkred
EID2,darkred
EIF3IP1,darkred
EIF4G2,darkred
EIF5A2,darkred
ELAVL3,darkred
ELOVL1,darkred
ELOVL4,darkred
ELP4,darkred
ENOPH1,darkred
ENSA,darkred
EP400,darkred
EPOR,darkred
ERBB2IP,darkred
ERCC2,darkred
ERCC5,darkred
ERG,darkred
ESD,darkred
ETV5,darkred
EVX1,darkred
EXOC4,darkred
EYA2,darkred
EZR,darkred
F11R,darkred
F12,darkred
F3,darkred
FAM110B,darkred
FAM124B,darkred
FAM135A,darkred
FAM135B,darkred
FAM166A,darkred
FAM167A,darkred
FAM171B,darkred
FAM181A,darkred
FAM183A,darkred
FAM19A2,darkred
FAM20C,darkred
FAM45B,darkred
FAM48A,darkred
FAM53B,darkred
FAM59A,darkred
FAM91A1,darkred
FARS2,darkred
FAT1,darkred
FBRSL1,darkred
FBXL17,darkred
FBXL22,darkred
FBXL5,darkred
FBXO16,darkred
FBXO27,darkred
FER,darkred
FERMT2,darkred
FGF20,darkred
FGFR1OP,darkred
FHIT,darkred
FIGNL1,darkred
FKBPL,darkred
FLG,darkred
FLJ13197,darkred
FLJ32063,darkred
FLJ35220,darkred
FLJ43390,darkred
FN3KRP,darkred
FNBP1L,darkred
FOSB,darkred
FOXI2,darkred
FOXK1,darkred
FOXL1,darkred
FRMD4A,darkred
FXYD5,darkred
G2E3,darkred
G3BP2,darkred
GABARAPL2,darkred
GABBR1,darkred
GABRB2,darkred
GAD1,darkred
GARS,darkred
GART,darkred
GAS2,darkred
GBAP1,darkred
GBX2,darkred
GCAT,darkred
GDNF,darkred
GDPD5,darkred
GGNBP2,darkred
GINS1,darkred
GIT2,darkred
GLIS3,darkred
GLTSCR2,darkred
GLYAT,darkred
GLYATL2,darkred
GPC6,darkred
GPR137B,darkred
GPR161,darkred
GPR63,darkred
GPR88,darkred
GPRC5A,darkred
GRIK2,darkred
GSTO2,darkred
GTF3C1,darkred
GTPBP8,darkred
GUCY2C,darkred
H2AFV,darkred
H2AFY,darkred
HAPLN1,darkred
HBP1,darkred
HCCA2,darkred
HDAC2,darkred
HDAC4,darkred
HDGF2,darkred
HDGFL1,darkred
HEATR1,darkred
HERC3,darkred
HES5,darkred
HFE,darkred
HIST1H3A,darkred
HIST1H3C,darkred
HIST1H3G,darkred
HIST1H4E,darkred
HIST2H2AC,darkred
HJURP,darkred
HLA-C,darkred
HLA-H,darkred
HLF,darkred
HLTF,darkred
HNRNPF,darkred
HNRPLL,darkred
HOXA9,darkred
HOXD1,darkred
HPSE,darkred
HRNR,darkred
HS3ST4,darkred
HSPA2,darkred
HSPA4,darkred
HSPD1,darkred
HUNK,darkred
ID2,darkred
IFT172,darkred
IGF2AS,darkred
IGFBP3,darkred
IGFBP5,darkred
IKZF2,darkred
IKZF4,darkred
IKZF5,darkred
ILF2,darkred
ILF3,darkred
INPP5A,darkred
INPP5B,darkred
INTS6,darkred
IQCA1,darkred
IQCH,darkred
IQGAP1,darkred
ITGAV,darkred
ITM2B,darkred
ITPRIP,darkred
IWS1,darkred
IYD,darkred
JAK1,darkred
JPH3,darkred
JUB,darkred
KAT5,darkred
KATNA1,darkred
KCNC3,darkred
KCND3,darkred
KCNIP1,darkred
KCNJ12,darkred
KCNJ2,darkred
KCNJ5,darkred
KCNN1,darkred
KCNQ1,darkred
KDM2B,darkred
KDM4A,darkred
KIAA0226,darkred
KIAA1033,darkred
KIAA1107,darkred
KIAA1191,darkred
KIAA1267,darkred
KIAA1409,darkred
KIAA1614,darkred
KIAA1949,darkred
KIAA2018,darkred
KIF3B,darkred
KLC2,darkred
KLF13,darkred
KLF14,darkred
KLF3,darkred
KLHL28,darkred
KLK13,darkred
KPRP,darkred
KREMEN2,darkred
KRT18,darkred
LARGE,darkred
LATS2,darkred
LBP,darkred
LCP1,darkred
LDLR,darkred
LGR4,darkred
LHFPL2,darkred
LIG1,darkred
LLPH,darkred
LNP1,darkred
LOC100126784,darkred
LOC100129637,darkred
LOC100130522,darkred
LOC100287216,darkred
LOC100287718,darkred
LOC100289511,darkred
LOC222699,darkred
LOC285696,darkred
LOC344595,darkred
LOC387647,darkred
LOC440925,darkred
LOC645323,darkred
LOC729991-MEF2B,darkred
LOXL4,darkred
LPAR6,darkred
LPP,darkred
LPXN,darkred
LRFN2,darkred
LRGUK,darkred
LRP5,darkred
LRRC27,darkred
LRRC29,darkred
LRRC3B,darkred
LRRC43,darkred
LSM4,darkred
LTBP2,darkred
LUZP2,darkred
LYSMD2,darkred
MAB21L2,darkred
MACROD1,darkred
MAGI1,darkred
MAML2,darkred
MAPK10,darkred
MAPKAP1,darkred
MAPRE3,darkred
MAR-11,darkred
MARK3,darkred
MAT2B,darkred
MATN3,darkred
MATR3,darkred
MCC,darkred
MCF2L2,darkred
MCPH1,darkred
MEOX2,darkred
MEP1A,darkred
METTL3,darkred
MGC23284,darkred
MGST2,darkred
MIB1,darkred
MIR124-3,darkred
MIR34B,darkred
MIR548N,darkred
MLC1,darkred
MLEC,darkred
MOBKL2B,darkred
MON2,darkred
MOV10,darkred
MRPL11,darkred
MRPL54,darkred
MRPS24,darkred
MRPS33,darkred
MS4A5,darkred
MSRA,darkred
MTERFD2,darkred
MTHFD2L,darkred
MTSS1,darkred
MTUS1,darkred
MUC17,darkred
MYCL1,darkred
MYLK,darkred
MYO5A,darkred
MYOM2,darkred
N4BP2,darkred
N4BP2L2,darkred
NADSYN1,darkred
NAF1,darkred
NAT14,darkred
NBEA,darkred
NBEAL1,darkred
NCK2,darkred
NCOR2,darkred
NCRNA00167,darkred
NDE1,darkred
NDUFA9,darkred
NDUFAF2,darkred
NDUFS8,darkred
NECAP2,darkred
NEK8,darkred
NET1,darkred
NFATC1,darkred
NFU1,darkred
NHEDC1,darkred
NHSL1,darkred
NIPA2,darkred
NKX3-2,darkred
NKX6-1,darkred
NLRP2,darkred
NMNAT2,darkred
NODAL,darkred
NOL4,darkred
NOVA1,darkred
NOVA2,darkred
NPHP4,darkred
NPY1R,darkred
NR2C1,darkred
NR2F2,darkred
NR4A3,darkred
NRG2,darkred
NRP2,darkred
NRXN3,darkred
NT5C1B,darkred
NT5E,darkred
NTM,darkred
NTRK2,darkred
NUCB1,darkred
NUDT14,darkred
NUDT15,darkred
NUP133,darkred
NXN,darkred
NXPH1,darkred
NXPH2,darkred
OBFC2A,darkred
ODZ4,darkred
OGFRL1,darkred
OPCML,darkred
OR2AG2,darkred
OR2L13,darkred
OR4D6,darkred
ORC4L,darkred
OSBPL11,darkred
OXR1,darkred
PACRG,darkred
PAFAH2,darkred
PAIP2B,darkred
PAK6,darkred
PAPLN,darkred
PARD6G,darkred
PARP3,darkred
PCCA,darkred
PCDH15,darkred
PCDH8,darkred
PCDHA1,darkred
PCDHGA4,darkred
PCNA,darkred
PCP4L1,darkred
PCYT2,darkred
PDE1A,darkred
PDE4A,darkred
PDE4DIP,darkred
PDRG1,darkred
PDSS2,darkred
PEAR1,darkred
PENK,darkred
PER2,darkred
PEX26,darkred
PGCP,darkred
PHACTR1,darkred
PHF15,darkred
PHF17,darkred
PIGU,darkred
PIRT,darkred
PISD,darkred
PITPNC1,darkred
PITRM1,darkred
PIWIL1,darkred
PKN2,darkred
PKP4,darkred
PLA2G16,darkred
PLA2G7,darkred
PLEKHG4,darkred
PLSCR4,darkred
PNLDC1,darkred
PNMA2,darkred
PNPLA2,darkred
POLG,darkred
POLH,darkred
POLR2A,darkred
POM121,darkred
PON2,darkred
POU6F2,darkred
PPFIA2,darkred
PPFIA4,darkred
PPIG,darkred
PPIL3,darkred
PPM1K,darkred
PPP2CA,darkred
PPP2R5C,darkred
PPP2R5E,darkred
PPP4R2,darkred
PQLC2,darkred
PRDM16,darkred
PRDM6,darkred
PRDX1,darkred
PRELID2,darkred
PRKCG,darkred
PRKCQ,darkred
PRKRIP1,darkred
PRMT5,darkred
PROC,darkred
PROM2,darkred
PRPF19,darkred
PRR5L,darkred
PRSS23,darkred
PSMA3,darkred
PSORS1C3,darkred
PSPH,darkred
PTAFR,darkred
PTER,darkred
PTGIS,darkred
PTMA,darkred
PTPLB,darkred
PTPN5,darkred
PTPRZ1,darkred
PXDN,darkred
PYGO2,darkred
PYROXD2,darkred
RAB11FIP1,darkred
RAB11FIP5,darkred
RAB18,darkred
RAB1B,darkred
RAB32,darkred
RAB37,darkred
RAB3GAP1,darkred
RAB4B,darkred
RACGAP1,darkred
RADIL,darkred
RAET1G,darkred
RB1,darkred
RBMS3,darkred
RDX,darkred
RELN,darkred
RFWD2,darkred
RGMA,darkred
RHOBTB3,darkred
RILPL2,darkred
RIMBP2,darkred
RNF103,darkred
RNF170,darkred
RNF38,darkred
ROGDI,darkred
ROPN1L,darkred
RPH3AL,darkred
RPL28,darkred
RPL31,darkred
RPL31P11,darkred
RPL38,darkred
RPS19,darkred
RPS6KA5,darkred
RPTOR,darkred
RRM1,darkred
RSPH3,darkred
RSU1,darkred
RTP4,darkred
RUNX1T1,darkred
RUNX2,darkred
S100A13,darkred
SALL1,darkred
SAMD4A,darkred
SAMD5,darkred
SAP30,darkred
SAP30L,darkred
SARDH,darkred
SBF2,darkred
SCAND3,darkred
SCD5,darkred
SCN8A,darkred
SCRN1,darkred
SDCCAG8,darkred
SDK1,darkred
SEC23A,darkred
SEC63,darkred
SEMA3A,darkred
SEP-08,darkred
SEP-15,darkred
SETD1B,darkred
SF3B1,darkred
SF3B3,darkred
SFPQ,darkred
SGK196,darkred
SGMS1,darkred
SGTB,darkred
SH3GLB1,darkred
SH3PXD2A,darkred
SHFM1,darkred
SHISA7,darkred
SIAH2,darkred
SIK3,darkred
SIM1,darkred
SIPA1,darkred
SIRT5,darkred
SIX3,darkred
SIX6,darkred
SKAP2,darkred
SLAIN1,darkred
SLC16A1,darkred
SLC22A23,darkred
SLC25A19,darkred
SLC25A31,darkred
SLC25A37,darkred
SLC25A44,darkred
SLC26A4,darkred
SLC29A2,darkred
SLC2A1,darkred
SLC2A5,darkred
SLC34A2,darkred
SLC38A8,darkred
SLC45A1,darkred
SLC4A2,darkred
SLC5A6,darkred
SLC8A1,darkred
SLIT1,darkred
SLITRK5,darkred
SLMAP,darkred
SLTM,darkred
SMAD6,darkred
SMARCD2,darkred
SMC3,darkred
SMOC2,darkred
SMTNL2,darkred
SMUG1,darkred
SNAP47,darkred
SNN,darkred
SNTB1,darkred
SNX14,darkred
SNX16,darkred
SNX19,darkred
SORD,darkred
SPATA4,darkred
SPEG,darkred
SPINK1,darkred
SPOCK1,darkred
SPPL2A,darkred
SPPL3,darkred
SRF,darkred
SRGAP3,darkred
SRPRB,darkred
SRRM3,darkred
SSFA2,darkred
SSH1,darkred
STEAP3,darkred
STK11IP,darkred
STK38L,darkred
STMN1,darkred
STRA8,darkred
STX3,darkred
SUB1,darkred
SUDS3,darkred
SULF1,darkred
SYN3,darkred
SYNGAP1,darkred
SYNJ2,darkred
SYNPO,darkred
SYT17,darkred
TADA1,darkred
TAF11,darkred
TAF5,darkred
TANC2,darkred
TAPBPL,darkred
TBC1D1,darkred
TBC1D15,darkred
TBC1D9B,darkred
TBX1,darkred
TBX15,darkred
TBX2,darkred
TCFL5,darkred
TDG,darkred
TDH,darkred
TEAD1,darkred
TEX9,darkred
TGIF1,darkred
TH1L,darkred
THAP1,darkred
THBS4,darkred
THSD1,darkred
TIGD1,darkred
TIRAP,darkred
TM9SF1,darkred
TMC3,darkred
TMC7,darkred
TMEM106C,darkred
TMEM108,darkred
TMEM120A,darkred
TMEM133,darkred
TMEM135,darkred
TMEM143,darkred
TMEM179B,darkred
TMEM186,darkred
TMEM196,darkred
TMEM26,darkred
TMEM39A,darkred
TMEM48,darkred
TMEM67,darkred
TMPRSS11D,darkred
TNIK,darkred
TNKS,darkred
TNRC18,darkred
TNS1,darkred
TOR1AIP1,darkred
TPD52,darkred
TRAFD1,darkred
TRDMT1,darkred
TRIM27,darkred
TRIM39,darkred
TRIM41,darkred
TRIM65,darkred
TRIO,darkred
TRPA1,darkred
TRPC1,darkred
TRPC7,darkred
TRPV1,darkred
TSC22D4,darkred
TSN,darkred
TSPYL6,darkred
TTBK2,darkred
TTC13,darkred
TTLL7,darkred
TUBA1C,darkred
TUBB2A,darkred
TUBB6,darkred
TUG1,darkred
TWIST1,darkred
UBAC2,darkred
UBC,darkred
UBE2O,darkred
UBE2V1,darkred
UBXN2B,darkred
UCK2,darkred
UCRC,darkred
UNC5B,darkred
UNC5CL,darkred
UNC5D,darkred
UQCRC2,darkred
USP2,darkred
USP24,darkred
USP3,darkred
USP6NL,darkred
UTF1,darkred
VDAC3,darkred
VGF,darkred
VIM,darkred
VPS13B,darkred
VRK1,darkred
VSIG10,darkred
VSNL1,darkred
VSTM2B,darkred
VTI1A,darkred
WBSCR16,darkred
WBSCR22,darkred
WDR17,darkred
WDR27,darkred
WDR36,darkred
WDR47,darkred
WDR48,darkred
WDR87,darkred
WEE1,darkred
WNK4,darkred
WRB,darkred
WSB1,darkred
WSB2,darkred
XBP1,darkred
XKR7,darkred
XKR8,darkred
XRRA1,darkred
YTHDC2,darkred
YWHAQ,darkred
ZAR1,darkred
ZBTB12,darkred
ZBTB20,darkred
ZBTB40,darkred
ZBTB44,darkred
ZC3HC1,darkred
ZDHHC20,darkred
ZEB1,darkred
ZFAT,darkred
ZFYVE16,darkred
ZFYVE9,darkred
ZGPAT,darkred
ZIC2,darkred
ZNF114,darkred
ZNF169,darkred
ZNF17,darkred
ZNF18,darkred
ZNF180,darkred
ZNF224,darkred
ZNF282,darkred
ZNF285A,darkred
ZNF341,darkred
ZNF350,darkred
ZNF362,darkred
ZNF407,darkred
ZNF471,darkred
ZNF516,darkred
ZNF525,darkred
ZNF529,darkred
ZNF600,darkred
ZNF655,darkred
ZNF704,darkred
ZNF709,darkred
ZNF780A,darkred
ZNF781,darkred
ZNF799,darkred
ZNF827,darkred
ZNF831,darkred
ZNF841,darkred
ZNRD1,darkred
ZZZ3,darkred
AAGAB,darkslateblue
AAK1,darkslateblue
ABAT,darkslateblue
ABCA5,darkslateblue
ABCB5,darkslateblue
ABCB6,darkslateblue
ABCF1,darkslateblue
ABCF3,darkslateblue
ABCG8,darkslateblue
ABHD3,darkslateblue
ABL1,darkslateblue
ACBD7,darkslateblue
ACCS,darkslateblue
ACOT13,darkslateblue
ACSS3,darkslateblue
ADAL,darkslateblue
ADAMTS9,darkslateblue
ADAR,darkslateblue
ADARB2,darkslateblue
ADAT3,darkslateblue
ADNP,darkslateblue
ADORA2B,darkslateblue
ADRA2C,darkslateblue
AEBP2,darkslateblue
AFF1,darkslateblue
AGA,darkslateblue
AGAP1,darkslateblue
AGBL3,darkslateblue
AGBL5,darkslateblue
AGK,darkslateblue
AGPAT1,darkslateblue
AGPAT4,darkslateblue
AGT,darkslateblue
AHCTF1,darkslateblue
AHCYL2,darkslateblue
AIMP2,darkslateblue
AKAP9,darkslateblue
AKR1A1,darkslateblue
ALG9,darkslateblue
AMOTL2,darkslateblue
AMZ1,darkslateblue
ANAPC5,darkslateblue
ANK1,darkslateblue
ANKRD12,darkslateblue
ANKRD13B,darkslateblue
ANKRD34A,darkslateblue
ANKRD40,darkslateblue
ANKRD54,darkslateblue
ANO5,darkslateblue
ANO6,darkslateblue
ANXA11,darkslateblue
ANXA7,darkslateblue
APH1A,darkslateblue
AQP11,darkslateblue
ARAP1,darkslateblue
ARAP2,darkslateblue
ARFGAP1,darkslateblue
ARFGEF1,darkslateblue
ARHGAP5,darkslateblue
ARHGEF10,darkslateblue
ARID3A,darkslateblue
ARL4D,darkslateblue
ARL5B,darkslateblue
ARL6,darkslateblue
ARMC1,darkslateblue
ARMC5,darkslateblue
ARPC2,darkslateblue
ASAP3,darkslateblue
ASB7,darkslateblue
ASB8,darkslateblue
ASCC3,darkslateblue
ASCL2,darkslateblue
ASF1B,darkslateblue
ASNSD1,darkslateblue
ATAD2,darkslateblue
ATE1,darkslateblue
ATF6,darkslateblue
ATF6B,darkslateblue
ATF7IP,darkslateblue
ATG9B,darkslateblue
ATM,darkslateblue
ATP13A2,darkslateblue
ATP2C1,darkslateblue
ATP5A1,darkslateblue
ATP5B,darkslateblue
ATP5E,darkslateblue
ATP5L,darkslateblue
ATP6V0B,darkslateblue
ATP6V0D1,darkslateblue
ATP8B4,darkslateblue
ATPIF1,darkslateblue
B3GALT4,darkslateblue
BAG2,darkslateblue
BAHCC1,darkslateblue
BAI2,darkslateblue
BAI3,darkslateblue
BANP,darkslateblue
BARHL2,darkslateblue
BAT2,darkslateblue
BAT2L2,darkslateblue
BAT5,darkslateblue
BAZ1B,darkslateblue
BBC3,darkslateblue
BBS4,darkslateblue
BCAS2,darkslateblue
BCCIP,darkslateblue
BCHE,darkslateblue
BCL2L11,darkslateblue
BCL2L13,darkslateblue
BCL6,darkslateblue
BDNF,darkslateblue
BIRC2,darkslateblue
BNIP1,darkslateblue
BOP1,darkslateblue
BPNT1,darkslateblue
BRAF,darkslateblue
BRD2,darkslateblue
BRD3,darkslateblue
BRF1,darkslateblue
BSCL2,darkslateblue
BTBD3,darkslateblue
BTBD7,darkslateblue
BTN2A1,darkslateblue
C10ORF131,darkslateblue
C10ORF137,darkslateblue
C10ORF75,darkslateblue
C10ORF93,darkslateblue
C11ORF63,darkslateblue
C11ORF65,darkslateblue
C12ORF23,darkslateblue
C12ORF35,darkslateblue
C12ORF42,darkslateblue
C12ORF45,darkslateblue
C12ORF59,darkslateblue
C13ORF1,darkslateblue
C13ORF27,darkslateblue
C14ORF133,darkslateblue
C14ORF179,darkslateblue
C14ORF23,darkslateblue
C14ORF80,darkslateblue
C15ORF40,darkslateblue
C15ORF59,darkslateblue
C16ORF45,darkslateblue
C16ORF5,darkslateblue
C17ORF46,darkslateblue
C17ORF85,darkslateblue
C17ORF97,darkslateblue
C18ORF10,darkslateblue
C18ORF19,darkslateblue
C1ORF124,darkslateblue
C1ORF190,darkslateblue
C1ORF51,darkslateblue
C1ORF69,darkslateblue
C1ORF74,darkslateblue
C1ORF93,darkslateblue
C1ORF95,darkslateblue
C1ORF96,darkslateblue
C1ORF97,darkslateblue
C1QTNF1,darkslateblue
C1RL,darkslateblue
C20ORF196,darkslateblue
C20ORF24,darkslateblue
C21ORF29,darkslateblue
C22ORF36,darkslateblue
C22ORF41,darkslateblue
C2CD2L,darkslateblue
C2CD3,darkslateblue
C2ORF29,darkslateblue
C2ORF77,darkslateblue
C4ORF27,darkslateblue
C4ORF3,darkslateblue
C5ORF13,darkslateblue
C5ORF24,darkslateblue
C5ORF45,darkslateblue
C6ORF106,darkslateblue
C6ORF129,darkslateblue
C6ORF138,darkslateblue
C6ORF153,darkslateblue
C6ORF174,darkslateblue
C7ORF47,darkslateblue
C8ORF37,darkslateblue
C8ORF45,darkslateblue
C8ORF59,darkslateblue
C9ORF156,darkslateblue
CACNG4,darkslateblue
CALCB,darkslateblue
CALCR,darkslateblue
CALD1,darkslateblue
CAPN10,darkslateblue
CAPN5,darkslateblue
CAPRIN2,darkslateblue
CAPS2,darkslateblue
CATSPERG,darkslateblue
CAV1,darkslateblue
CBFA2T3,darkslateblue
CBLB,darkslateblue
CCDC101,darkslateblue
CCDC102A,darkslateblue
CCDC117,darkslateblue
CCDC132,darkslateblue
CCDC138,darkslateblue
CCDC147,darkslateblue
CCDC151,darkslateblue
CCDC61,darkslateblue
CCDC85A,darkslateblue
CCDC9,darkslateblue
CCHCR1,darkslateblue
CCNL2,darkslateblue
CCRN4L,darkslateblue
CCT6B,darkslateblue
CD6,darkslateblue
CD82,darkslateblue
CDC42EP4,darkslateblue
CDC6,darkslateblue
CDH13,darkslateblue
CDK12,darkslateblue
CDK2AP1,darkslateblue
CDK7,darkslateblue
CDKN1C,darkslateblue
CDS1,darkslateblue
CDS2,darkslateblue
CEBPZ,darkslateblue
CENPH,darkslateblue
CENPJ,darkslateblue
CENPP,darkslateblue
CEP120,darkslateblue
CETN3,darkslateblue
CHCHD2,darkslateblue
CHCHD6,darkslateblue
CHFR,darkslateblue
CHMP1B,darkslateblue
CHMP2A,darkslateblue
CHMP2B,darkslateblue
CHODL,darkslateblue
CKAP2,darkslateblue
CLCN6,darkslateblue
CLN3,darkslateblue
